itag	go
Solyc05g024250.1.1	GO:0005488
Solyc05g024260.2.1	GO:0008150
Solyc05g024280.1.1	GO:0016787
Solyc05g024290.2.1	GO:0004872
Solyc05g024300.1.1	GO:0006950
Solyc05g024310.1.1	GO:0003824
Solyc05g024320.1.1	GO:0005488
Solyc05g024340.1.1	GO:0006810
Solyc05g024350.1.1	GO:0006950
Solyc05g024360.1.1	GO:0005737
Solyc05g024370.1.1	GO:0006950
Solyc05g024410.2.1	GO:0005737
Solyc05g024430.2.1	GO:0009536
Solyc05g024440.1.1	GO:0005488
Solyc05g025500.2.1	GO:0005618
Solyc05g025510.2.1	GO:0005515
Solyc05g025560.1.1	GO:0006091
Solyc05g025590.2.1	GO:0007049
Solyc05g025600.1.1	GO:0016020
Solyc05g025620.1.1	GO:0016787
Solyc05g025630.1.1	GO:0016740
Solyc05g025650.2.1	GO:0016740
Solyc05g025660.1.1	GO:0016020
Solyc05g025680.1.1	GO:0000166
Solyc05g025690.1.1	GO:0003824
Solyc05g025730.1.1	GO:0005623
Solyc05g025740.2.1	GO:0005829
Solyc05g025750.2.1	GO:0005829
Solyc05g025770.1.1	GO:0005737
Solyc05g025780.2.1	GO:0004872
Solyc05g025790.2.1	GO:0005515
Solyc05g025810.2.1	GO:0005737
Solyc05g025820.2.1	GO:0016301
Solyc05g025840.1.1	GO:0019538
Solyc05g025860.1.1	GO:0005488
Solyc05g025880.1.1	GO:0003676
Solyc05g025890.1.1	GO:0016740
Solyc05g025900.2.1	GO:0005773
Solyc05g025910.2.1	GO:0009058
Solyc05g025920.2.1	GO:0008150
Solyc05g025930.1.1	GO:0006950
Solyc05g025950.1.1	GO:0016740
Solyc05g025970.1.1	GO:0005488
Solyc05g025980.1.1	GO:0005622
Solyc05g025990.1.1	GO:0008152
Solyc05g026000.1.1	GO:0005488
Solyc05g026040.1.1	GO:0008152
Solyc05g026050.2.1	GO:0006810
Solyc05g026060.1.1	GO:0005773
Solyc05g026070.1.1	GO:0016020
Solyc05g026080.2.1	GO:0005739
Solyc05g026130.2.1	GO:0016020
Solyc05g026140.2.1	GO:0009536
Solyc05g026150.1.1	GO:0005488
Solyc05g026180.1.1	GO:0006464
Solyc05g026210.1.1	GO:0016740
Solyc05g026220.1.1	GO:0009056
Solyc05g026230.1.1	GO:0005488
Solyc05g026240.1.1	GO:0005623
Solyc05g026300.1.1	GO:0005840
Solyc05g026310.2.1	GO:0009653
Solyc05g026320.1.1	GO:0000166
Solyc05g026330.1.1	GO:0016740
Solyc05g026350.1.1	GO:0005488
Solyc05g026360.2.1	GO:0006810
Solyc05g026370.1.1	GO:0005730
Solyc05g026380.1.1	GO:0005623
Solyc05g026470.1.1	GO:0009908
Solyc05g026480.1.1	GO:0009908
Solyc05g026490.2.1	GO:0003824
Solyc05g026510.2.1	GO:0016043
Solyc05g026540.2.1	GO:0016020
Solyc05g026550.2.1	GO:0003824
Solyc05g026560.2.1	GO:0005198
Solyc05g026570.2.1	GO:0009536
Solyc05g026590.1.1	GO:0008152
Solyc05g026600.2.1	GO:0005737
Solyc05g031600.1.1	GO:0009908
Solyc05g032650.1.1	GO:0005488
Solyc05g032660.2.1	GO:0009987
Solyc05g032690.2.1	GO:0016787
Solyc05g032730.1.1	GO:0016020
Solyc05g032740.1.1	GO:0009605
Solyc05g032750.2.1	GO:0009987
Solyc05g032760.2.1	GO:0003677
Solyc05g032770.2.1	GO:0005488
Solyc05g032820.1.1	GO:0005488
Solyc05g032860.1.1	GO:0003676
Solyc05g032880.2.1	GO:0005840
Solyc05g032890.1.1	GO:0019538
Solyc05g039930.1.1	GO:0019538
Solyc05g039950.1.1	GO:0016740
Solyc05g039970.1.1	GO:0003676
Solyc05g040000.1.1	GO:0009536
Solyc05g040010.1.1	GO:0009536
Solyc05g040040.1.1	GO:0007165
Solyc05g040050.1.1	GO:0005515
Solyc05g040060.1.1	GO:0005488
Solyc05g040070.1.1	GO:0005488
Solyc05g040080.1.1	GO:0008152
Solyc05g040090.1.1	GO:0016043
Solyc05g041100.1.1	GO:0003677
Solyc05g041110.1.1	GO:0016301
Solyc05g041140.2.1	GO:0005623
Solyc05g041150.1.1	GO:0005488
Solyc05g041160.1.1	GO:0003677
Solyc05g041170.1.1	GO:0005654
Solyc05g041200.2.1	GO:0005829
Solyc05g041220.1.1	GO:0006350
Solyc05g041230.1.1	GO:0006091
Solyc05g041250.1.1	GO:0005634
Solyc05g041260.1.1	GO:0016740
Solyc05g041270.1.1	GO:0016740
Solyc05g041300.1.1	GO:0016740
Solyc05g041310.1.1	GO:0016740
Solyc05g041320.1.1	GO:0016740
Solyc05g041330.1.1	GO:0005515
Solyc05g041350.1.1	GO:0005488
Solyc05g041360.1.1	GO:0006139
Solyc05g041370.1.1	GO:0005829
Solyc05g041420.2.1	GO:0006464
Solyc05g041460.1.1	GO:0003677
Solyc05g041470.2.1	GO:0005515
Solyc05g041490.1.1	GO:0005198
Solyc05g041510.1.1	GO:0005488
Solyc05g041520.1.1	GO:0009058
Solyc05g041530.2.1	GO:0019538
Solyc05g041540.2.1	GO:0005737
Solyc05g041550.1.1	GO:0005488
Solyc05g041560.1.1	GO:0016787
Solyc05g041580.1.1	GO:0005515
Solyc05g041610.1.1	GO:0003676
Solyc05g041620.1.1	GO:0016740
Solyc05g041640.1.1	GO:0016740
Solyc05g041650.1.1	GO:0016740
Solyc05g041660.1.1	GO:0016740
Solyc05g041670.1.1	GO:0016740
Solyc05g041680.1.1	GO:0000166
Solyc05g041690.1.1	GO:0008152
Solyc05g041720.1.1	GO:0005488
Solyc05g041740.1.1	GO:0009908
Solyc05g041770.1.1	GO:0005730
Solyc05g041790.1.1	GO:0005488
Solyc05g041830.2.1	GO:0016740
Solyc05g041840.1.1	GO:0008152
Solyc05g041860.2.1	GO:0016740
Solyc05g041870.1.1	GO:0016020
Solyc05g041910.2.1	GO:0016020
Solyc05g041920.2.1	GO:0003723
Solyc05g041940.1.1	GO:0016740
Solyc05g041950.1.1	GO:0005829
Solyc05g041980.1.1	GO:0005737
Solyc05g042030.2.1	GO:0003677
Solyc05g042040.2.1	GO:0005515
Solyc05g042050.2.1	GO:0016020
Solyc05g042090.1.1	GO:0005829
Solyc05g042100.1.1	GO:0005515
Solyc05g042110.1.1	GO:0006950
Solyc05g042120.2.1	GO:0008289
Solyc05g042130.1.1	GO:0005488
Solyc05g042140.1.1	GO:0008152
Solyc05g042150.1.1	GO:0005829
Solyc05g042180.1.1	GO:0009908
Solyc05g042190.1.1	GO:0005488
Solyc05g043190.2.1	GO:0008152
Solyc05g043200.1.1	GO:0009908
Solyc05g043210.1.1	GO:0009987
Solyc05g043220.1.1	GO:0005737
Solyc05g043260.1.1	GO:0005488
Solyc05g043270.1.1	GO:0005737
Solyc05g043280.1.1	GO:0005488
Solyc05g043310.1.1	GO:0005623
Solyc05g043320.1.1	GO:0016787
Solyc05g043330.2.1	GO:0005623
Solyc05g043340.2.1	GO:0005634
Solyc05g043350.2.1	GO:0005622
Solyc05g043360.1.1	GO:0008150
Solyc05g043420.1.1	GO:0005515
Solyc05g043430.2.1	GO:0016740
Solyc05g043440.1.1	GO:0009056
Solyc05g044470.1.1	GO:0005622
Solyc05g044480.2.1	GO:0000166
Solyc05g044490.2.1	GO:0005515
Solyc05g044510.1.1	GO:0009628
Solyc05g044540.1.1	GO:0005488
Solyc05g044570.1.1	GO:0005488
Solyc05g044610.1.1	GO:0005515
Solyc05g044630.2.1	GO:0009058
Solyc05g045650.2.1	GO:0005215
Solyc05g045660.2.1	GO:0000166
Solyc05g045670.2.1	GO:0000003
Solyc05g045710.1.1	GO:0009719
Solyc05g045720.1.1	GO:0003677
Solyc05g045740.1.1	GO:0005739
Solyc05g045760.1.1	GO:0005198
Solyc05g045770.1.1	GO:0005198
Solyc05g045780.1.1	GO:0005840
Solyc05g045790.1.1	GO:0003824
Solyc05g045800.1.1	GO:0009719
Solyc05g045820.1.1	GO:0005198
Solyc05g045830.1.1	GO:0005198
Solyc05g045840.1.1	GO:0005840
Solyc05g045850.1.1	GO:0003824
Solyc05g045870.1.1	GO:0003824
Solyc05g045880.1.1	GO:0009719
Solyc05g045900.1.1	GO:0005840
Solyc05g045910.1.1	GO:0005198
Solyc05g045920.1.1	GO:0005840
Solyc05g045930.1.1	GO:0016020
Solyc05g045950.1.1	GO:0030234
Solyc05g045960.1.1	GO:0003677
Solyc05g045990.1.1	GO:0019538
Solyc05g046000.2.1	GO:0005488
Solyc05g046010.2.1	GO:0006950
Solyc05g046020.2.1	GO:0005488
Solyc05g046030.2.1	GO:0006950
Solyc05g046040.1.1	GO:0003700
Solyc05g046060.1.1	GO:0005488
Solyc05g046070.1.1	GO:0019538
Solyc05g046090.1.1	GO:0016787
Solyc05g046110.2.1	GO:0016740
Solyc05g046120.2.1	GO:0005618
Solyc05g046130.2.1	GO:0005623
Solyc05g046140.2.1	GO:0005515
Solyc05g046150.2.1	GO:0006950
Solyc05g046160.1.1	GO:0006950
Solyc05g046170.1.1	GO:0005515
Solyc05g046220.1.1	GO:0006950
Solyc05g046230.1.1	GO:0006950
Solyc05g046250.1.1	GO:0016787
Solyc05g046280.1.1	GO:0005488
Solyc05g046290.2.1	GO:0016787
Solyc05g046300.2.1	GO:0009058
Solyc05g046320.1.1	GO:0005515
Solyc05g046330.2.1	GO:0005739
Solyc05g046340.1.1	GO:0003824
Solyc05g046350.1.1	GO:0006950
Solyc05g046370.1.1	GO:0005215
Solyc05g046390.2.1	GO:0005737
Solyc05g047390.1.1	GO:0005739
Solyc05g047420.2.1	GO:0005737
Solyc05g047440.1.1	GO:0016020
Solyc05g047450.1.1	GO:0005739
Solyc05g047460.2.1	GO:0006810
Solyc05g047470.1.1	GO:0006950
Solyc05g047480.1.1	GO:0016020
Solyc05g047490.1.1	GO:0006950
Solyc05g047510.1.1	GO:0006950
Solyc05g047520.2.1	GO:0003676
Solyc05g047530.2.1	GO:0005488
Solyc05g047540.2.1	GO:0009536
Solyc05g047550.2.1	GO:0016301
Solyc05g047560.1.1	GO:0016740
Solyc05g047570.2.1	GO:0004872
Solyc05g047580.2.1	GO:0003824
Solyc05g047590.2.1	GO:0016787
Solyc05g047600.2.1	GO:0006464
Solyc05g047610.2.1	GO:0016020
Solyc05g047620.1.1	GO:0003676
Solyc05g047640.2.1	GO:0005488
Solyc05g047670.1.1	GO:0000166
Solyc05g047680.2.1	GO:0003824
Solyc05g047690.2.1	GO:0005515
Solyc05g047700.1.1	GO:0006950
Solyc05g047710.2.1	GO:0009628
Solyc05g047730.1.1	GO:0005488
Solyc05g048740.2.1	GO:0005739
Solyc05g048750.2.1	GO:0005739
Solyc05g048760.2.1	GO:0003824
Solyc05g048770.2.1	GO:0016787
Solyc05g048810.2.1	GO:0009536
Solyc05g048820.2.1	GO:0005773
Solyc05g048830.2.1	GO:0009719
Solyc05g048850.2.1	GO:0003676
Solyc05g048860.2.1	GO:0003676
Solyc05g049860.1.1	GO:0009908
Solyc05g049870.2.1	GO:0005515
Solyc05g049950.2.1	GO:0005654
Solyc05g049960.2.1	GO:0005622
Solyc05g049970.2.1	GO:0016301
Solyc05g049980.2.1	GO:0016020
Solyc05g049990.2.1	GO:0006810
Solyc05g050000.2.1	GO:0005737
Solyc05g050010.2.1	GO:0009058
Solyc05g050020.2.1	GO:0005488
Solyc05g050040.1.1	GO:0009719
Solyc05g050050.1.1	GO:0009719
Solyc05g050060.1.1	GO:0009719
Solyc05g050080.1.1	GO:0005488
Solyc05g050090.2.1	GO:0009058
Solyc05g050120.2.1	GO:0000166
Solyc05g050130.2.1	GO:0016787
Solyc05g050200.2.1	GO:0008135
Solyc05g050210.2.1	GO:0005737
Solyc05g050220.2.1	GO:0006350
Solyc05g050230.2.1	GO:0005515
Solyc05g050260.1.1	GO:0016787
Solyc05g050280.2.1	GO:0007165
Solyc05g050290.1.1	GO:0009719
Solyc05g050300.1.1	GO:0008150
Solyc05g050320.2.1	GO:0016787
Solyc05g050330.2.1	GO:0003700
Solyc05g050340.2.1	GO:0003700
Solyc05g050350.1.1	GO:0000166
Solyc05g050360.2.1	GO:0006810
Solyc05g050380.2.1	GO:0000166
Solyc05g050390.2.1	GO:0005829
Solyc05g050400.2.1	GO:0005488
Solyc05g050420.1.1	GO:0005488
Solyc05g050430.1.1	GO:0006950
Solyc05g050440.2.1	GO:0009536
Solyc05g050460.1.1	GO:0005488
Solyc05g050470.1.1	GO:0016301
Solyc05g050480.1.1	GO:0016301
Solyc05g050490.2.1	GO:0000166
Solyc05g050500.1.1	GO:0006950
Solyc05g050520.2.1	GO:0005739
Solyc05g050530.2.1	GO:0003824
Solyc05g050540.2.1	GO:0005488
Solyc05g050560.1.1	GO:0006350
Solyc05g050570.2.1	GO:0005488
Solyc05g050580.2.1	GO:0007275
Solyc05g050590.2.1	GO:0005777
Solyc05g050600.2.1	GO:0016020
Solyc05g050610.1.1	GO:0008135
Solyc05g050630.2.1	GO:0009719
Solyc05g050670.1.1	GO:0016301
Solyc05g050680.2.1	GO:0030234
Solyc05g050700.1.1	GO:0007165
Solyc05g050710.2.1	GO:0006629
Solyc05g050720.2.1	GO:0009536
Solyc05g050750.1.1	GO:0005488
Solyc05g050760.1.1	GO:0016740
Solyc05g050770.2.1	GO:0016787
Solyc05g050780.2.1	GO:0016740
Solyc05g050790.1.1	GO:0006350
Solyc05g050800.2.1	GO:0009536
Solyc05g050810.2.1	GO:0008152
Solyc05g050820.2.1	GO:0005515
Solyc05g050830.1.1	GO:0005515
Solyc05g050860.1.1	GO:0005622
Solyc05g050870.2.1	GO:0006950
Solyc05g050880.2.1	GO:0006950
Solyc05g050890.1.1	GO:0006950
Solyc05g050900.2.1	GO:0005488
Solyc05g050910.2.1	GO:0003824
Solyc05g050920.2.1	GO:0003824
Solyc05g050930.1.1	GO:0016020
Solyc05g050940.2.1	GO:0009790
Solyc05g050950.2.1	GO:0016043
Solyc05g050960.2.1	GO:0003824
Solyc05g050970.2.1	GO:0009058
Solyc05g050980.2.1	GO:0016740
Solyc05g050990.1.1	GO:0016020
Solyc05g051000.2.1	GO:0007049
Solyc05g051010.2.1	GO:0003824
Solyc05g051020.2.1	GO:0003824
Solyc05g051030.2.1	GO:0005623
Solyc05g051040.2.1	GO:0006464
Solyc05g051050.2.1	GO:0016301
Solyc05g051060.2.1	GO:0030154
Solyc05g051070.2.1	GO:0005730
Solyc05g051100.1.1	GO:0008152
Solyc05g051110.1.1	GO:0009536
Solyc05g051130.1.1	GO:0009536
Solyc05g051150.1.1	GO:0003824
Solyc05g051180.1.1	GO:0006950
Solyc05g051190.1.1	GO:0019538
Solyc05g051200.1.1	GO:0006950
Solyc05g051210.2.1	GO:0016740
Solyc05g051220.2.1	GO:0006810
Solyc05g051230.2.1	GO:0005623
Solyc05g051240.1.1	GO:0009991
Solyc05g051250.2.1	GO:0005488
Solyc05g051260.2.1	GO:0016787
Solyc05g051270.2.1	GO:0005515
Solyc05g051280.2.1	GO:0005515
Solyc05g051290.2.1	GO:0003677
Solyc05g051310.1.1	GO:0006350
Solyc05g051320.1.1	GO:0016020
Solyc05g051330.1.1	GO:0009536
Solyc05g051340.1.1	GO:0005739
Solyc05g051350.1.1	GO:0003824
Solyc05g051360.1.1	GO:0016740
Solyc05g051380.2.1	GO:0007275
Solyc05g051390.2.1	GO:0005886
Solyc05g051400.2.1	GO:0005215
Solyc05g051410.2.1	GO:0008150
Solyc05g051420.1.1	GO:0006350
Solyc05g051430.2.1	GO:0005777
Solyc05g051460.2.1	GO:0007165
Solyc05g051490.2.1	GO:0016020
Solyc05g051500.2.1	GO:0005622
Solyc05g051510.2.1	GO:0016049
Solyc05g051520.2.1	GO:0005739
Solyc05g051530.2.1	GO:0016787
Solyc05g051540.1.1	GO:0006139
Solyc05g051550.1.1	GO:0003677
Solyc05g051560.2.1	GO:0005488
Solyc05g051570.2.1	GO:0016020
Solyc05g051580.2.1	GO:0007275
Solyc05g051590.2.1	GO:0016020
Solyc05g051610.1.1	GO:0005886
Solyc05g051620.2.1	GO:0005654
Solyc05g051630.2.1	GO:0006810
Solyc05g051640.2.1	GO:0006464
Solyc05g051660.1.1	GO:0016787
Solyc05g051670.1.1	GO:0016787
Solyc05g051680.2.1	GO:0016043
Solyc05g051690.2.1	GO:0016020
Solyc05g051700.2.1	GO:0009058
Solyc05g051710.2.1	GO:0005886
Solyc05g051720.1.1	GO:0019725
Solyc05g051730.1.1	GO:0003824
Solyc05g051750.2.1	GO:0005102
Solyc05g051760.2.1	GO:0019538
Solyc05g051780.2.1	GO:0006950
Solyc05g051790.2.1	GO:0016740
Solyc05g051800.2.1	GO:0005488
Solyc05g051820.2.1	GO:0006810
Solyc05g051830.2.1	GO:0007275
Solyc05g051840.1.1	GO:0005515
Solyc05g051850.2.1	GO:0005737
Solyc05g051870.2.1	GO:0005737
Solyc05g051880.2.1	GO:0016787
Solyc05g051900.2.1	GO:0005215
Solyc05g051910.1.1	GO:0005215
Solyc05g051920.2.1	GO:0005215
Solyc05g051930.1.1	GO:0005215
Solyc05g051940.2.1	GO:0005215
Solyc05g051950.1.1	GO:0005215
Solyc05g051960.1.1	GO:0016020
Solyc05g051970.2.1	GO:0005634
Solyc05g051980.2.1	GO:0005488
Solyc05g052000.2.1	GO:0003723
Solyc05g052030.1.1	GO:0003700
Solyc05g052040.1.1	GO:0006350
Solyc05g052050.1.1	GO:0006350
Solyc05g052060.1.1	GO:0000003
Solyc05g052070.2.1	GO:0005773
Solyc05g052100.2.1	GO:0003824
Solyc05g052110.2.1	GO:0005618
Solyc05g052120.2.1	GO:0005618
Solyc05g052130.2.1	GO:0016787
Solyc05g052140.2.1	GO:0005215
Solyc05g052150.2.1	GO:0006810
Solyc05g052160.2.1	GO:0005515
Solyc05g052170.2.1	GO:0016740
Solyc05g052180.2.1	GO:0008135
Solyc05g052190.2.1	GO:0009908
Solyc05g052200.2.1	GO:0000166
Solyc05g052220.2.1	GO:0003824
Solyc05g052240.2.1	GO:0009058
Solyc05g052250.2.1	GO:0016043
Solyc05g052260.2.1	GO:0016740
Solyc05g052270.1.1	GO:0006464
Solyc05g052280.2.1	GO:0006950
Solyc05g052290.1.1	GO:0005515
Solyc05g052300.2.1	GO:0005215
Solyc05g052310.2.1	GO:0016020
Solyc05g052320.2.1	GO:0006950
Solyc05g052330.1.1	GO:0016043
Solyc05g052340.2.1	GO:0008150
Solyc05g052350.2.1	GO:0005618
Solyc05g052360.1.1	GO:0008150
Solyc05g052370.2.1	GO:0008150
Solyc05g052390.2.1	GO:0008150
Solyc05g052400.2.1	GO:0008150
Solyc05g052410.1.1	GO:0003700
Solyc05g052420.1.1	GO:0005737
Solyc05g052430.1.1	GO:0005739
Solyc05g052440.1.1	GO:0004872
Solyc05g052450.2.1	GO:0004872
Solyc05g052460.2.1	GO:0005739
Solyc05g052470.2.1	GO:0019725
Solyc05g052480.2.1	GO:0016787
Solyc05g052490.2.1	GO:0016787
Solyc05g052500.2.1	GO:0005794
Solyc05g052510.2.1	GO:0006810
Solyc05g052520.2.1	GO:0009791
Solyc05g052530.1.1	GO:0016787
Solyc05g052540.1.1	GO:0006950
Solyc05g052550.1.1	GO:0005488
Solyc05g052570.2.1	GO:0003700
Solyc05g052580.2.1	GO:0008152
Solyc05g052590.1.1	GO:0005737
Solyc05g052600.2.1	GO:0016787
Solyc05g052610.2.1	GO:0005634
Solyc05g052620.2.1	GO:0009987
Solyc05g052640.2.1	GO:0005488
Solyc05g052650.2.1	GO:0016740
Solyc05g052670.1.1	GO:0016740
Solyc05g052680.1.1	GO:0016740
Solyc05g052690.2.1	GO:0009790
Solyc05g052700.2.1	GO:0009536
Solyc05g052710.2.1	GO:0005840
Solyc05g052720.1.1	GO:0005515
Solyc05g052740.1.1	GO:0003824
Solyc05g052750.2.1	GO:0009991
Solyc05g052760.2.1	GO:0004871
Solyc05g052770.1.1	GO:0016787
Solyc05g052780.2.1	GO:0005515
Solyc05g052790.2.1	GO:0005215
Solyc05g052800.2.1	GO:0005198
Solyc05g052810.2.1	GO:0005198
Solyc05g052820.2.1	GO:0005215
Solyc05g052830.2.1	GO:0005215
Solyc05g052840.1.1	GO:0019538
Solyc05g052850.2.1	GO:0005737
Solyc05g052870.2.1	GO:0016740
Solyc05g052890.2.1	GO:0006950
Solyc05g052900.2.1	GO:0005768
Solyc05g052910.2.1	GO:0005488
Solyc05g052920.2.1	GO:0009653
Solyc05g052930.2.1	GO:0016020
Solyc05g052940.2.1	GO:0016020
Solyc05g052950.2.1	GO:0016301
Solyc05g052960.2.1	GO:0005829
Solyc05g052970.2.1	GO:0005488
Solyc05g052980.2.1	GO:0007165
Solyc05g052990.2.1	GO:0000003
Solyc05g053010.1.1	GO:0030246
Solyc05g053020.2.1	GO:0005488
Solyc05g053030.1.1	GO:0009058
Solyc05g053040.2.1	GO:0007165
Solyc05g053090.1.1	GO:0006350
Solyc05g053100.2.1	GO:0005730
Solyc05g053110.1.1	GO:0005215
Solyc05g053120.1.1	GO:0016740
Solyc05g053130.2.1	GO:0005515
Solyc05g053140.2.1	GO:0005622
Solyc05g053150.1.1	GO:0003677
Solyc05g053160.2.1	GO:0016020
Solyc05g053170.2.1	GO:0016740
Solyc05g053190.2.1	GO:0003824
Solyc05g053200.1.1	GO:0005488
Solyc05g053210.2.1	GO:0016301
Solyc05g053220.2.1	GO:0009536
Solyc05g053230.2.1	GO:0006950
Solyc05g053240.2.1	GO:0003677
Solyc05g053250.2.1	GO:0005739
Solyc05g053260.2.1	GO:0008152
Solyc05g053270.1.1	GO:0040029
Solyc05g053280.2.1	GO:0016787
Solyc05g053290.2.1	GO:0005623
Solyc05g053300.2.1	GO:0005737
Solyc05g053310.2.1	GO:0006950
Solyc05g053320.1.1	GO:0016787
Solyc05g053330.2.1	GO:0005634
Solyc05g053340.2.1	GO:0005488
Solyc05g053350.2.1	GO:0005623
Solyc05g053370.2.1	GO:0005215
Solyc05g053380.2.1	GO:0006350
Solyc05g053390.2.1	GO:0019538
Solyc05g053400.1.1	GO:0016740
Solyc05g053410.2.1	GO:0009605
Solyc05g053420.1.1	GO:0006350
Solyc05g053430.2.1	GO:0016740
Solyc05g053440.2.1	GO:0005730
Solyc05g053470.2.1	GO:0005488
Solyc05g053480.2.1	GO:0005488
Solyc05g053490.2.1	GO:0009058
Solyc05g053500.2.1	GO:0008150
Solyc05g053510.1.1	GO:0016740
Solyc05g053520.2.1	GO:0016740
Solyc05g053530.1.1	GO:0009628
Solyc05g053540.2.1	GO:0007275
Solyc05g053550.2.1	GO:0016740
Solyc05g053560.2.1	GO:0016020
Solyc05g053570.2.1	GO:0006950
Solyc05g053590.2.1	GO:0006950
Solyc05g053600.2.1	GO:0006950
Solyc05g053610.2.1	GO:0006950
Solyc05g053650.2.1	GO:0019538
Solyc05g053660.1.1	GO:0009653
Solyc05g053670.2.1	GO:0005730
Solyc05g053680.1.1	GO:0016787
Solyc05g053690.1.1	GO:0016787
Solyc05g053700.1.1	GO:0005488
Solyc05g053710.2.1	GO:0030234
Solyc05g053720.2.1	GO:0005739
Solyc05g053740.2.1	GO:0009987
Solyc05g053750.1.1	GO:0016787
Solyc05g053760.2.1	GO:0019538
Solyc05g053770.2.1	GO:0005737
Solyc05g053780.2.1	GO:0006950
Solyc05g053790.1.1	GO:0003824
Solyc05g053800.2.1	GO:0005634
Solyc05g053810.2.1	GO:0005488
Solyc05g053820.2.1	GO:0016740
Solyc05g053830.2.1	GO:0016020
Solyc05g053860.2.1	GO:0016020
Solyc05g053870.2.1	GO:0005737
Solyc05g053880.2.1	GO:0009536
Solyc05g053890.1.1	GO:0016740
Solyc05g053900.2.1	GO:0016020
Solyc05g053910.1.1	GO:0016787
Solyc05g053920.1.1	GO:0016787
Solyc05g053930.2.1	GO:0006950
Solyc05g053940.2.1	GO:0005773
Solyc05g053950.2.1	GO:0005737
Solyc05g053970.2.1	GO:0016020
Solyc05g053980.1.1	GO:0005515
Solyc05g053990.2.1	GO:0005515
Solyc05g054010.2.1	GO:0006950
Solyc05g054020.1.1	GO:0006950
Solyc05g054030.2.1	GO:0009628
Solyc05g054040.2.1	GO:0016020
Solyc05g054050.2.1	GO:0006519
Solyc05g054060.2.1	GO:0016740
Solyc05g054070.2.1	GO:0005730
Solyc05g054080.2.1	GO:0005737
Solyc05g054100.2.1	GO:0005739
Solyc05g054110.2.1	GO:0005737
Solyc05g054120.1.1	GO:0030234
Solyc05g054130.2.1	GO:0005886
Solyc05g054150.2.1	GO:0000166
Solyc05g054170.2.1	GO:0006350
Solyc05g054180.2.1	GO:0007275
Solyc05g054190.2.1	GO:0005623
Solyc05g054200.2.1	GO:0030528
Solyc05g054210.2.1	GO:0006810
Solyc05g054220.2.1	GO:0016301
Solyc05g054230.2.1	GO:0000166
Solyc05g054240.2.1	GO:0016043
Solyc05g054250.1.1	GO:0005488
Solyc05g054260.2.1	GO:0009987
Solyc05g054270.2.1	GO:0006950
Solyc05g054290.1.1	GO:0003824
Solyc05g054310.2.1	GO:0008135
Solyc05g054320.2.1	GO:0016787
Solyc05g054330.2.1	GO:0016787
Solyc05g054340.2.1	GO:0006950
Solyc05g054350.2.1	GO:0016787
Solyc05g054360.2.1	GO:0005737
Solyc05g054370.2.1	GO:0000166
Solyc05g054380.1.1	GO:0006950
Solyc05g054390.2.1	GO:0030528
Solyc05g054400.2.1	GO:0003700
Solyc05g054410.2.1	GO:0005622
Solyc05g054420.2.1	GO:0040029
Solyc05g054430.2.1	GO:0005634
Solyc05g054440.2.1	GO:0016787
Solyc05g054460.2.1	GO:0005737
Solyc05g054480.2.1	GO:0005198
Solyc05g054490.2.1	GO:0003824
Solyc05g054500.1.1	GO:0005622
Solyc05g054510.1.1	GO:0005488
Solyc05g054520.2.1	GO:0009719
Solyc05g054540.2.1	GO:0005622
Solyc05g054550.2.1	GO:0006464
Solyc05g054560.2.1	GO:0005623
Solyc05g054580.2.1	GO:0005488
Solyc05g054590.2.1	GO:0003824
Solyc05g054600.2.1	GO:0005739
Solyc05g054610.1.1	GO:0016043
Solyc05g054620.2.1	GO:0005488
Solyc05g054630.2.1	GO:0009653
Solyc05g054640.2.1	GO:0003824
Solyc05g054650.1.1	GO:0005488
Solyc05g054660.1.1	GO:0005622
Solyc05g054670.2.1	GO:0005739
Solyc05g054680.1.1	GO:0006464
Solyc05g054700.2.1	GO:0016787
Solyc05g054710.2.1	GO:0005737
Solyc05g054720.2.1	GO:0016020
Solyc05g054730.2.1	GO:0005215
Solyc05g054740.2.1	GO:0006810
Solyc05g054750.2.1	GO:0008150
Solyc05g054760.2.1	GO:0016740
Solyc05g054780.1.1	GO:0005737
Solyc05g054800.1.1	GO:0009579
Solyc05g054810.2.1	GO:0005488
Solyc05g054820.1.1	GO:0005829
Solyc05g054830.2.1	GO:0016020
Solyc05g054860.1.1	GO:0009653
Solyc05g054890.2.1	GO:0016787
Solyc05g054900.2.1	GO:0016020
Solyc05g054910.2.1	GO:0005622
Solyc05g054920.2.1	GO:0003676
Solyc05g054930.2.1	GO:0005773
Solyc05g054940.2.1	GO:0008150
Solyc05g054950.2.1	GO:0005488
Solyc05g054960.2.1	GO:0006139
Solyc05g054970.2.1	GO:0005886
Solyc05g054980.2.1	GO:0005623
Solyc05g054990.2.1	GO:0005840
Solyc05g055000.2.1	GO:0008150
Solyc05g055010.2.1	GO:0000166
Solyc05g055020.2.1	GO:0009653
Solyc05g055030.1.1	GO:0009719
Solyc05g055040.2.1	GO:0005737
Solyc05g055050.1.1	GO:0016301
Solyc05g055060.2.1	GO:0006464
Solyc05g055070.2.1	GO:0030528
Solyc05g055090.2.1	GO:0016787
Solyc05g055100.1.1	GO:0008152
Solyc05g055110.2.1	GO:0005634
Solyc05g055140.1.1	GO:0005488
